latitude,longitude,base,weekday,day,month,year,hour,isWeekend,isHoliday,demand
40.7381,-74.0045,2,0,7,7,2014,21,0,0,72
40.7169,-73.9499,2,3,31,7,2014,3,0,0,20
40.7761,-73.9555,3,6,31,8,2014,18,1,0,46
40.7325,-73.9851,2,5,20,9,2014,22,0,0,150
40.722,-73.9934,1,4,6,6,2014,8,0,0,76
40.7788,-73.945,3,2,11,6,2014,7,0,0,67
40.7092,-73.9371,1,0,7,4,2014,1,0,0,2
40.7158,-74.0047,2,3,3,4,2014,14,0,0,28
40.7743,-73.9637,2,2,3,9,2014,7,0,0,95
40.7254,-74.0435,1,4,18,7,2014,21,0,0,106
40.7136,-74.0115,3,1,15,4,2014,16,1,0,111
40.7502,-73.9833,0,3,28,8,2014,19,0,0,13
40.7406,-74.0045,1,6,11,5,2014,20,1,0,45
40.7002,-73.9197,2,4,29,8,2014,18,0,0,112
40.7224,-73.9943,1,0,5,5,2014,6,0,0,60
40.7456,-74.0381,4,5,13,9,2014,18,0,0,106
40.6917,-73.9727,1,2,9,7,2014,5,0,0,20
40.7452,-73.9772,1,5,9,8,2014,17,0,0,79
40.7234,-73.9914,1,4,25,7,2014,21,0,0,93
40.7215,-73.9933,3,5,24,5,2014,18,0,0,57
40.7685,-73.8624,1,0,8,9,2014,20,0,0,54
40.7142,-73.9516,4,6,31,8,2014,15,1,0,23
40.7499,-73.9996,0,3,3,4,2014,1,0,0,3
40.7384,-73.9822,2,2,6,8,2014,16,0,0,175
40.7705,-73.8653,3,0,28,7,2014,9,0,0,39
40.7128,-74.0093,3,6,29,6,2014,12,1,0,30
40.7628,-73.9962,3,1,24,6,2014,21,1,0,54
40.7508,-74.002,2,2,9,7,2014,6,0,0,67
40.7617,-73.9683,3,1,29,7,2014,17,1,0,78
40.7697,-73.9647,3,3,3,4,2014,19,0,0,106
40.7627,-73.9781,3,4,13,6,2014,15,0,0,83
40.7272,-74.0003,3,3,8,5,2014,17,0,0,106
40.7235,-74.0046,2,2,30,4,2014,11,0,0,33
40.7416,-73.9833,0,3,8,5,2014,16,0,0,19
40.7346,-74.0098,2,1,15,4,2014,14,1,0,20
40.7621,-73.9816,3,3,8,5,2014,16,0,0,98
40.7546,-73.9843,3,2,30,4,2014,12,0,0,90
40.7554,-73.9733,1,2,20,8,2014,11,0,0,46
40.8102,-73.9585,2,3,4,9,2014,21,0,0,170
40.7436,-73.988,2,6,6,7,2014,11,1,0,30
40.677,-73.9833,4,3,14,8,2014,22,0,0,15
40.7594,-73.9634,1,6,18,5,2014,15,1,0,68
40.7123,-73.9627,2,5,30,8,2014,10,0,0,64
40.7553,-73.9735,2,4,9,5,2014,18,0,0,54
40.7479,-74.0046,1,4,9,5,2014,16,0,0,105
40.7562,-73.9981,2,0,21,7,2014,21,0,0,92
40.7072,-74.0076,4,2,27,8,2014,16,0,0,26
40.7384,-73.9805,1,1,5,8,2014,10,1,0,42
40.7134,-73.962,3,3,19,6,2014,20,0,0,111
40.7571,-73.9829,1,1,9,9,2014,13,1,0,64
40.7704,-73.9601,2,2,17,9,2014,17,0,0,141
40.7328,-74.0023,1,5,28,6,2014,11,0,0,52
40.6779,-73.961,3,4,11,4,2014,4,0,0,20
40.7168,-73.9646,3,2,30,7,2014,6,0,0,52
40.7207,-73.9478,1,2,21,5,2014,7,0,0,73
40.7187,-74.0095,1,3,3,4,2014,9,0,0,28
40.678,-73.9845,1,2,2,7,2014,14,0,0,70
40.7592,-73.9726,1,2,9,4,2014,19,0,0,61
40.7234,-73.9967,3,5,12,4,2014,10,0,0,30
40.7532,-73.9872,0,1,15,7,2014,17,1,0,27
40.7545,-73.9794,3,2,23,4,2014,10,0,0,49
40.788,-73.9788,1,2,9,4,2014,21,0,0,51
40.7285,-73.9953,3,1,3,6,2014,6,1,0,71
40.7468,-73.8905,2,6,7,9,2014,3,1,0,40
40.7097,-74.0132,1,5,12,7,2014,0,0,0,68
40.7225,-73.9979,1,1,5,8,2014,19,1,0,84
40.7712,-73.9482,3,3,22,5,2014,7,0,0,77
40.7698,-73.9832,1,1,19,8,2014,21,1,0,97
40.7102,-73.9366,3,1,9,9,2014,1,1,0,5
40.7203,-73.9542,3,5,21,6,2014,14,0,0,41
40.7556,-73.9753,1,1,24,6,2014,8,1,0,55
40.7055,-73.9328,2,4,15,8,2014,19,0,0,134
40.7454,-73.9773,2,4,25,7,2014,7,0,0,75
40.7103,-73.95,2,3,3,7,2014,19,0,0,122
40.7403,-73.9948,2,6,25,5,2014,19,1,0,29
40.761,-73.987,1,2,11,6,2014,20,0,0,105
40.7318,-73.9912,3,4,1,8,2014,19,0,0,56
40.7405,-73.9966,1,2,21,5,2014,14,0,0,112
40.7459,-73.9997,3,2,2,7,2014,10,0,0,38
40.7564,-73.9975,3,1,19,8,2014,14,1,0,35
40.6905,-73.992,2,2,13,8,2014,0,0,0,38
40.6922,-73.9868,3,5,30,8,2014,23,0,0,57
40.7631,-73.97,3,1,8,7,2014,19,1,0,74
40.7452,-73.9766,2,4,5,9,2014,18,0,0,198
40.7627,-73.9747,3,5,19,7,2014,16,0,0,67
40.7308,-73.9992,3,1,22,7,2014,12,1,0,51
40.7514,-74.0067,4,1,26,8,2014,14,1,0,16
40.748,-74.0029,1,6,20,7,2014,16,1,0,72
40.6483,-73.7827,4,0,22,9,2014,23,0,0,24
40.6458,-73.7767,1,6,28,9,2014,21,1,0,42
40.7522,-73.9737,2,3,29,5,2014,19,0,0,68
40.6459,-73.783,3,2,16,7,2014,21,0,0,85
40.7154,-73.9561,1,4,16,5,2014,23,0,0,93
40.6833,-73.9654,2,5,6,9,2014,15,0,0,154
40.7829,-73.9711,0,4,5,9,2014,6,0,0,9
40.7258,-73.954,1,3,1,5,2014,4,0,0,14
40.5864,-73.9296,3,1,24,6,2014,23,1,0,20
40.7779,-73.9599,2,0,21,4,2014,15,0,0,17
40.7331,-73.9958,1,3,24,7,2014,16,0,0,100
40.7642,-73.9769,2,2,13,8,2014,20,0,0,149
40.7719,-73.9892,3,2,16,7,2014,6,0,0,64
40.7795,-73.9617,2,4,5,9,2014,13,0,0,108
40.7555,-73.9875,1,3,4,9,2014,3,0,0,6
40.7789,-73.9884,1,5,7,6,2014,13,0,0,60
40.7338,-73.9964,3,1,13,5,2014,8,1,0,52
40.7484,-73.9922,0,1,17,6,2014,11,1,0,13
40.7235,-73.9987,2,0,23,6,2014,17,0,0,79
40.7675,-73.8808,2,6,20,7,2014,15,1,0,90
40.7196,-73.9876,1,6,21,9,2014,0,1,0,80
40.7234,-73.9811,3,5,9,8,2014,22,0,0,53
40.7411,-73.9878,1,5,28,6,2014,22,0,0,74
40.7254,-73.9921,2,4,18,4,2014,14,0,0,25
40.6629,-73.907,2,3,10,4,2014,10,0,0,20
40.7634,-73.9716,3,3,29,5,2014,15,0,0,86
40.7398,-73.9903,3,4,15,8,2014,13,0,0,30
40.7826,-73.9589,0,2,13,8,2014,11,0,0,7
40.7217,-73.9977,1,1,10,6,2014,20,1,0,95
40.6571,-73.9771,2,1,17,6,2014,22,1,0,46
40.7189,-73.9451,2,1,22,7,2014,21,1,0,133
40.7164,-74.0111,2,0,7,4,2014,17,0,0,75
40.7552,-73.9871,2,2,6,8,2014,14,0,0,132
40.78,-73.9589,1,5,26,4,2014,19,0,0,132
40.6774,-73.9983,1,2,18,6,2014,20,0,0,95
40.7405,-74.0078,2,6,27,7,2014,18,1,0,78
40.7168,-73.9547,2,4,1,8,2014,22,0,0,156
40.7316,-74.0016,1,4,19,9,2014,4,0,0,21
40.8102,-73.9473,4,1,16,9,2014,17,1,0,68
40.7891,-73.3649,1,6,18,5,2014,16,1,0,79
40.7278,-74.0055,2,2,11,6,2014,14,0,0,59
40.7382,-74.0097,2,2,27,8,2014,13,0,0,75
40.7766,-73.9556,2,1,22,7,2014,14,1,0,100
40.7328,-73.9958,1,1,6,5,2014,18,1,0,87
40.77,-73.9613,2,2,9,4,2014,17,0,0,37
40.7254,-73.9923,2,4,18,7,2014,14,0,0,107
40.7309,-73.9932,1,6,28,9,2014,6,1,0,16
40.7551,-73.9713,0,1,15,4,2014,20,1,0,26
40.7209,-73.9938,2,4,15,8,2014,2,0,0,20
40.7399,-74.0023,3,6,28,9,2014,18,1,0,40
40.7653,-73.9805,2,1,20,5,2014,12,1,0,27
40.7266,-73.9958,1,4,11,4,2014,23,0,0,74
40.7318,-74.0062,1,3,25,9,2014,21,0,0,87
40.7387,-73.9853,1,3,24,4,2014,17,0,0,107
40.7547,-73.9931,2,6,28,9,2014,8,1,0,55
40.7071,-74.0092,1,5,12,4,2014,23,0,0,79
40.7494,-73.9866,1,6,14,9,2014,19,1,0,58
40.7576,-73.979,3,1,16,9,2014,14,1,0,66
40.7055,-74.0078,1,1,29,7,2014,16,1,0,109
40.7547,-73.9776,3,4,19,9,2014,18,0,0,95
40.7561,-73.9716,2,6,17,8,2014,12,1,0,96
40.7376,-74.0089,1,5,21,6,2014,18,0,0,90
40.7636,-73.9736,3,4,16,5,2014,12,0,0,77
40.7598,-73.9718,1,3,3,7,2014,13,0,0,54
40.7219,-74.004,3,4,5,9,2014,8,0,0,69
40.7537,-73.9742,1,4,19,9,2014,15,0,0,105
40.7741,-73.9609,3,6,6,4,2014,15,1,0,65
40.7173,-74.0048,1,2,9,7,2014,18,0,0,122
40.7343,-74.0023,2,5,9,8,2014,16,0,0,120
40.7548,-73.9816,2,1,23,9,2014,13,1,0,73
40.744,-74.0084,2,2,10,9,2014,19,0,0,188
40.7286,-73.9496,1,4,15,8,2014,12,0,0,49
40.7337,-73.99,2,3,26,6,2014,17,0,0,107
40.7464,-73.9913,2,5,27,9,2014,3,0,0,33
40.7524,-73.9855,2,3,26,6,2014,13,0,0,64
40.749,-73.9957,2,2,3,9,2014,14,0,0,95
40.7296,-73.9883,3,4,5,9,2014,23,0,0,62
40.7389,-73.9944,1,3,4,9,2014,22,0,0,86
40.7632,-73.9717,1,6,20,4,2014,16,1,0,39
40.7411,-74.0059,1,4,18,7,2014,12,0,0,52
40.7218,-73.9791,3,0,21,7,2014,22,0,0,34
40.7282,-73.9999,2,0,25,8,2014,22,0,0,57
40.7626,-73.973,3,4,16,5,2014,14,0,0,100
40.717,-73.9498,2,1,23,9,2014,18,1,0,136
40.6458,-73.7767,2,0,21,4,2014,16,0,0,33
40.8012,-73.9475,1,5,19,7,2014,20,0,0,83
40.7741,-73.8734,3,6,6,7,2014,16,1,0,32
40.7035,-74.0099,3,2,28,5,2014,15,0,0,72
40.7239,-73.957,1,6,20,7,2014,16,1,0,58
40.7677,-73.9693,3,0,28,4,2014,11,0,0,36
40.732,-74.0035,3,6,22,6,2014,21,1,0,46
40.7673,-73.9667,2,1,9,9,2014,18,1,0,180
40.7601,-73.9673,2,6,7,9,2014,10,1,0,76
40.7299,-74.004,1,5,23,8,2014,17,0,0,63
40.7241,-73.9988,3,1,5,8,2014,12,1,0,36
40.6791,-73.9873,2,4,22,8,2014,23,0,0,112
40.7299,-73.9578,1,5,26,7,2014,19,0,0,68
40.7421,-73.9971,2,1,29,7,2014,12,1,0,58
40.7441,-73.9937,2,3,14,8,2014,17,0,0,166
40.7498,-73.988,4,4,5,9,2014,15,0,0,35
40.6258,-74.2439,3,2,16,4,2014,16,0,0,107
40.7663,-73.9875,3,1,22,7,2014,7,1,0,59
40.7345,-73.9863,3,2,13,8,2014,22,0,0,44
40.7582,-73.9626,1,4,16,5,2014,20,0,0,236
40.7609,-73.9785,3,1,8,7,2014,20,1,0,72
40.7354,-74.0004,2,2,16,7,2014,18,0,0,150
40.7536,-73.9736,1,5,2,8,2014,16,0,0,92
40.6907,-74.1774,1,4,11,4,2014,16,0,0,72
40.7618,-74.0008,4,1,19,8,2014,21,1,0,15
40.7178,-74.0073,0,3,10,4,2014,6,0,0,8
40.7568,-73.9384,3,4,1,8,2014,19,0,0,80
40.7624,-73.982,1,6,17,8,2014,9,1,0,24
40.7501,-73.991,3,4,25,7,2014,14,0,0,63
40.7378,-74.0082,1,3,15,5,2014,17,0,0,170
40.7349,-73.9889,3,4,29,8,2014,17,0,0,60
40.7496,-74.0027,2,6,7,9,2014,19,1,0,100
40.7223,-73.9882,2,2,16,7,2014,21,0,0,128
40.7626,-73.9723,2,4,5,9,2014,13,0,0,107
40.7514,-73.9937,3,4,8,8,2014,18,0,0,67
40.7376,-74.0411,2,3,24,7,2014,1,0,0,23
40.7669,-73.9567,2,3,17,7,2014,15,0,0,128
40.7685,-73.9577,1,3,15,5,2014,16,0,0,140
40.7272,-73.9935,3,1,26,8,2014,20,1,0,45
40.7565,-73.9874,1,5,27,9,2014,23,0,0,57
40.9285,-73.7576,4,1,30,9,2014,20,1,0,84
40.7815,-73.9541,3,1,1,4,2014,20,1,0,80
40.7141,-74.0148,2,4,5,9,2014,19,0,0,183
40.7365,-73.9932,2,3,4,9,2014,21,0,0,177
40.7677,-73.9618,1,0,28,4,2014,20,0,0,62
40.7415,-73.9915,2,2,30,7,2014,19,0,0,158
40.7553,-73.9845,4,2,6,8,2014,21,0,0,5
40.7586,-73.9676,3,6,1,6,2014,21,1,0,41
40.7028,-73.9907,1,1,16,9,2014,19,1,0,103
40.7079,-74.0169,1,5,2,8,2014,10,0,0,44
40.6894,-73.9939,3,0,15,9,2014,23,0,0,26
40.6449,-73.7821,1,3,5,6,2014,6,0,0,92
40.6525,-73.9782,4,0,22,9,2014,9,0,0,42
40.7886,-73.976,3,0,8,9,2014,13,0,0,52
40.7158,-74.01,3,1,2,9,2014,8,1,0,43
40.7025,-73.9875,2,6,7,9,2014,14,1,0,110
40.7076,-73.9407,1,6,21,9,2014,20,1,0,61
40.6745,-73.9624,4,4,19,9,2014,5,0,0,16
40.7213,-73.9859,1,0,1,9,2014,20,0,1,46
40.8031,-73.9641,1,4,18,7,2014,18,0,0,103
40.7333,-73.9933,2,3,10,7,2014,14,0,0,99
40.733,-73.9926,3,1,17,6,2014,11,1,0,34
40.7197,-73.9994,3,3,15,5,2014,12,0,0,52
40.7237,-74.0103,1,6,11,5,2014,19,1,0,53
40.6431,-73.7897,1,1,8,4,2014,6,1,0,30
40.7557,-73.9727,3,6,6,4,2014,15,1,0,49
40.7375,-74.0065,2,5,27,9,2014,22,0,0,195
40.8044,-73.9676,3,2,3,9,2014,7,0,0,60
40.7434,-73.9841,3,2,27,8,2014,16,0,0,59
40.7545,-73.9739,1,4,18,7,2014,12,0,0,39
40.7583,-73.9709,4,4,20,6,2014,8,0,0,2
40.7408,-73.9935,2,3,7,8,2014,16,0,0,164
40.7219,-73.9791,2,1,16,9,2014,3,1,0,11
40.7062,-74.0092,2,3,12,6,2014,17,0,0,89
40.7486,-73.9925,2,2,4,6,2014,15,0,0,73
40.7337,-73.9953,2,0,9,6,2014,10,0,0,29
40.7311,-73.9918,3,4,2,5,2014,18,0,0,142
40.7283,-73.9821,2,6,25,5,2014,21,1,0,29
40.7082,-74.0049,2,2,23,7,2014,10,0,0,83
40.7556,-73.9821,4,3,18,9,2014,17,0,0,97
40.7254,-73.9842,3,5,30,8,2014,1,0,0,24
40.7461,-73.9711,2,4,18,7,2014,8,0,0,86
40.7608,-73.9715,2,3,25,9,2014,14,0,0,91
40.7262,-74.0108,3,0,21,4,2014,15,0,0,58
40.7427,-74.0054,0,5,21,6,2014,14,0,0,9
40.7338,-73.9872,2,6,28,9,2014,0,1,0,148
40.7708,-73.867,3,3,15,5,2014,23,0,0,43
40.6466,-73.79,4,2,27,8,2014,22,0,0,18
40.7376,-73.9933,4,1,19,8,2014,13,1,0,19
40.7246,-73.9936,4,1,2,9,2014,7,1,0,29
40.7759,-73.9532,2,1,5,8,2014,8,1,0,109
40.6458,-73.7768,4,2,27,8,2014,5,0,0,11
40.7759,-73.9812,2,3,21,8,2014,7,0,0,111
40.7546,-73.9718,3,1,15,4,2014,8,1,0,89
40.7589,-73.9809,4,5,6,9,2014,15,0,0,55
40.757,-73.9935,1,4,8,8,2014,23,0,0,89
40.7551,-73.9839,0,2,30,4,2014,9,0,0,10
40.7823,-73.9722,2,6,13,7,2014,20,1,0,63
40.7918,-73.9722,2,0,25,8,2014,22,0,0,81
40.7287,-73.9953,2,6,18,5,2014,0,1,0,36
40.7054,-74.0172,2,6,18,5,2014,4,1,0,10
40.7323,-74.0016,2,0,8,9,2014,8,0,0,114
40.6755,-73.9633,3,5,5,4,2014,19,0,0,88
40.7457,-74.0075,3,3,1,5,2014,12,0,0,52
40.7753,-73.9498,4,1,2,9,2014,9,1,0,25
40.7256,-74.0055,1,6,18,5,2014,19,1,0,57
40.7481,-74.0254,3,5,5,4,2014,19,0,0,108
40.7832,-73.9509,3,1,13,5,2014,13,1,0,47
40.7472,-73.9839,2,1,29,7,2014,17,1,0,154
40.6621,-73.9545,1,6,8,6,2014,17,1,0,55
40.7062,-74.0128,4,5,12,4,2014,19,0,0,3
40.7288,-73.9963,3,3,18,9,2014,16,0,0,84
40.7562,-73.9768,1,4,12,9,2014,11,0,0,53
40.6486,-73.7832,3,4,16,5,2014,16,0,0,87
40.6754,-73.9738,3,3,14,8,2014,17,0,0,80
40.7652,-73.9685,0,5,12,7,2014,12,0,0,13
40.7513,-73.9737,1,4,20,6,2014,19,0,0,87
40.7458,-73.988,2,5,3,5,2014,15,0,0,38
40.8656,-73.9276,2,4,2,5,2014,22,0,0,53
40.7092,-73.9485,0,2,9,7,2014,0,0,0,2
40.7616,-73.9832,4,2,9,4,2014,15,0,0,5
40.6755,-73.9383,1,4,9,5,2014,16,0,0,131
40.6484,-73.7832,1,6,15,6,2014,21,1,0,56
40.7687,-73.9622,4,0,15,9,2014,20,0,0,65
40.9906,-74.0606,3,3,15,5,2014,18,0,0,114
40.7192,-74.0088,0,5,13,9,2014,21,0,0,12
40.7373,-74.0017,1,1,22,7,2014,6,1,0,58
40.7578,-73.9756,1,3,22,5,2014,23,0,0,50
40.7261,-73.9472,2,2,20,8,2014,8,0,0,102
40.7399,-73.9899,2,2,20,8,2014,19,0,0,146
40.7186,-73.9568,2,1,8,4,2014,23,1,0,18
40.7279,-73.9862,2,3,28,8,2014,19,0,0,155
40.7215,-73.9979,1,3,19,6,2014,12,0,0,63
40.7647,-73.9776,2,6,20,7,2014,14,1,0,84
40.7069,-74.0167,3,6,6,4,2014,18,1,0,56
40.7634,-73.974,3,3,17,4,2014,12,0,0,44
40.7039,-73.9481,1,1,5,8,2014,6,1,0,51
40.7488,-73.9901,2,6,14,9,2014,17,1,0,140
40.745,-73.9955,2,3,18,9,2014,20,0,0,169
40.7426,-73.996,2,5,7,6,2014,17,0,0,43
40.731,-73.9925,2,4,12,9,2014,12,0,0,64
40.8168,-73.8487,4,5,30,8,2014,18,0,0,43
40.6998,-73.92,2,5,16,8,2014,9,0,0,59
40.7726,-73.9612,2,2,24,9,2014,9,0,0,89
40.7738,-73.9562,1,5,17,5,2014,17,0,0,124
40.6941,-73.9484,4,2,3,9,2014,4,0,0,6
40.7747,-73.9135,2,2,16,7,2014,5,0,0,31
40.7465,-73.9849,3,6,20,7,2014,2,1,0,35
40.7708,-73.9563,1,3,1,5,2014,9,0,0,60
40.7513,-73.9867,1,5,28,6,2014,18,0,0,73
40.7082,-74.0127,1,4,2,5,2014,15,0,0,93
40.726,-73.9918,1,3,24,4,2014,17,0,0,140
40.7374,-73.9926,3,5,31,5,2014,23,0,0,81
40.8136,-73.9435,1,5,26,7,2014,21,0,0,99
40.7312,-73.9742,3,2,25,6,2014,7,0,0,72
40.7957,-73.9742,3,6,6,4,2014,5,1,0,20
40.7423,-74.0044,4,2,17,9,2014,0,0,0,15
40.6448,-73.782,3,2,16,7,2014,5,0,0,28
40.6421,-73.958,2,1,15,7,2014,19,1,0,227
40.717,-73.9908,3,1,17,6,2014,10,1,0,33
40.7507,-73.9975,1,3,21,8,2014,15,0,0,80
40.7038,-73.9878,3,2,17,9,2014,7,0,0,67
40.6921,-74.182,1,2,18,6,2014,8,0,0,84
40.727,-73.984,1,2,25,6,2014,20,0,0,110
40.8292,-73.9419,4,6,31,8,2014,21,1,0,33
40.7401,-74.0058,3,4,25,7,2014,20,0,0,77
40.7206,-73.9872,3,0,9,6,2014,20,0,0,57
40.6785,-73.9898,2,1,29,7,2014,0,1,0,28
40.7379,-73.9901,1,4,27,6,2014,16,0,0,92
40.7692,-73.983,4,2,17,9,2014,23,0,0,18
40.6766,-73.9592,2,2,30,7,2014,9,0,0,82
40.7623,-73.9714,3,3,31,7,2014,20,0,0,98
40.7744,-73.9454,1,3,31,7,2014,8,0,0,65
40.7464,-73.986,2,3,7,8,2014,19,0,0,141
40.7408,-74.0049,2,3,4,9,2014,21,0,0,155
40.6449,-73.7821,3,1,29,7,2014,4,1,0,17
40.7625,-73.9743,3,1,29,4,2014,17,1,0,149
40.7247,-73.9973,2,3,21,8,2014,18,0,0,141
40.7631,-73.9696,2,0,9,6,2014,16,0,0,51
40.7401,-74.0058,3,3,24,4,2014,21,0,0,114
40.7159,-73.965,2,5,13,9,2014,0,0,0,140
40.7684,-73.9844,1,4,26,9,2014,6,0,0,56
40.6486,-73.7833,3,2,30,4,2014,15,0,0,140
40.7706,-73.9856,2,1,12,8,2014,5,1,0,33
40.6464,-73.7896,2,1,19,8,2014,6,1,0,73
40.7626,-73.9886,1,4,25,7,2014,17,0,0,104
40.7332,-74.0033,1,6,10,8,2014,21,1,0,41
40.7538,-73.9913,3,3,17,4,2014,12,0,0,33
40.7275,-73.9868,1,4,20,6,2014,19,0,0,93
40.6115,-73.9358,3,6,14,9,2014,14,1,0,56
40.738,-73.9964,2,4,19,9,2014,18,0,0,184
40.757,-73.9737,1,4,6,6,2014,11,0,0,50
40.7509,-73.9781,3,6,20,7,2014,20,1,0,41
40.7221,-74.0089,2,3,15,5,2014,7,0,0,36
40.775,-73.9631,0,4,22,8,2014,14,0,0,14
40.7073,-73.95,0,0,18,8,2014,2,0,0,1
40.7548,-73.977,2,0,30,6,2014,9,0,0,48
40.696,-73.8525,1,1,15,7,2014,8,1,0,74
40.7275,-74.0008,3,0,11,8,2014,10,0,0,42
40.779,-73.9764,3,1,16,9,2014,9,1,0,63
40.7555,-73.9681,2,5,13,9,2014,14,0,0,165
40.737,-73.9848,3,5,20,9,2014,19,0,0,86
40.698,-73.9724,3,2,16,7,2014,16,0,0,77
40.6828,-73.9616,3,2,27,8,2014,7,0,0,55
40.7093,-74.0162,1,6,20,7,2014,1,1,0,59
40.7413,-73.9868,1,1,19,8,2014,20,1,0,84
40.763,-73.9691,3,3,28,8,2014,22,0,0,43
40.6617,-74.0965,3,4,6,6,2014,9,0,0,38
40.7626,-73.9967,1,6,11,5,2014,15,1,0,73
40.7553,-73.9761,1,1,22,7,2014,23,1,0,56
40.7596,-74.0242,1,4,25,7,2014,14,0,0,67
40.7646,-73.9654,1,1,23,9,2014,12,1,0,34
40.7271,-73.9889,1,1,9,9,2014,20,1,0,79
40.7538,-73.9716,2,5,6,9,2014,12,0,0,94
40.7068,-73.9512,4,6,31,8,2014,14,1,0,35
40.7194,-73.9942,4,0,25,8,2014,11,0,0,21
40.7326,-74.0027,3,4,18,4,2014,22,0,0,83
40.799,-73.9403,4,1,30,9,2014,21,1,0,62
40.7091,-74.0169,2,5,23,8,2014,16,0,0,115
40.7565,-73.9743,3,4,15,8,2014,11,0,0,49
40.7661,-73.9655,0,2,17,9,2014,22,0,0,13
40.756,-73.9745,3,1,23,9,2014,20,1,0,70
40.7449,-73.9889,3,2,20,8,2014,17,0,0,72
40.7384,-73.9855,1,3,15,5,2014,19,0,0,111
40.7266,-74.0073,3,4,5,9,2014,17,0,0,97
40.7467,-74.0019,1,4,9,5,2014,17,0,0,153
40.7567,-73.9936,3,6,4,5,2014,13,1,0,41
40.7594,-73.9873,2,3,11,9,2014,19,0,0,157
40.7463,-73.9861,2,2,7,5,2014,15,0,0,36
40.7622,-73.9706,3,1,15,7,2014,16,1,0,89
40.7249,-74.0077,2,0,28,7,2014,11,0,0,56
40.7443,-73.9918,3,2,7,5,2014,21,0,0,96
40.7087,-73.9686,2,6,17,8,2014,2,1,0,70
40.7371,-73.9955,2,4,5,9,2014,23,0,0,180
40.7471,-73.9874,4,1,16,9,2014,21,1,0,65
40.7884,-73.9727,4,1,30,9,2014,17,1,0,92
40.7076,-74.0045,1,6,21,9,2014,18,1,0,68
40.7657,-73.9789,1,1,29,7,2014,22,1,0,63
40.7212,-73.9563,2,2,7,5,2014,6,0,0,20
40.7597,-73.965,3,6,13,4,2014,19,1,0,46
40.7771,-73.9889,1,0,29,9,2014,8,0,0,75
40.7328,-73.9815,1,2,23,4,2014,7,0,0,56
40.732,-73.9964,3,1,15,7,2014,9,1,0,53
40.6933,-73.9996,1,4,18,4,2014,4,0,0,14
40.7261,-73.9918,1,6,11,5,2014,18,1,0,50
40.7562,-73.9746,3,3,5,6,2014,14,0,0,60
40.743,-73.9955,1,2,2,7,2014,18,0,0,135
40.7533,-73.9726,3,4,9,5,2014,16,0,0,119
40.7076,-74.01,3,2,2,4,2014,6,0,0,45
40.7609,-73.9797,3,4,6,6,2014,23,0,0,70
40.7093,-73.9958,2,6,14,9,2014,14,1,0,93
40.7643,-73.9632,1,0,29,9,2014,16,0,0,69
40.7751,-73.9475,2,2,16,7,2014,7,0,0,98
40.655,-73.9569,3,5,28,6,2014,17,0,0,62
40.7084,-73.9404,1,3,1,5,2014,8,0,0,73
40.7244,-74.0021,1,0,29,9,2014,13,0,0,59
40.7483,-73.9846,3,3,12,6,2014,14,0,0,54
40.7438,-73.9857,1,0,21,7,2014,11,0,0,45
40.6123,-73.9726,2,0,4,8,2014,22,0,0,67
40.717,-74.0092,2,6,14,9,2014,18,1,0,121
40.7501,-74.0025,4,1,13,5,2014,21,1,0,3
40.7421,-74.0044,2,4,5,9,2014,21,0,0,181
40.7482,-73.976,1,6,20,7,2014,18,1,0,81
40.7478,-73.9736,3,2,17,9,2014,19,0,0,69
40.7378,-73.9923,3,2,21,5,2014,16,0,0,103
40.7872,-73.9422,2,3,25,9,2014,17,0,0,155
40.7401,-73.9881,3,1,30,9,2014,5,1,0,32
40.6448,-73.7819,3,3,17,7,2014,0,0,0,22
40.6948,-74.1772,2,6,28,9,2014,21,1,0,84
40.7582,-73.9891,2,4,25,4,2014,16,0,0,58
40.7237,-74.0531,4,6,14,9,2014,17,1,0,51
40.7747,-73.9911,2,4,22,8,2014,7,0,0,103
40.7273,-74.0056,1,4,2,5,2014,2,0,0,12
40.7462,-73.9928,1,2,20,8,2014,16,0,0,89
40.769,-73.9814,2,0,5,5,2014,21,0,0,25
40.7432,-73.9839,2,2,16,7,2014,21,0,0,128
40.7576,-73.9773,1,2,16,4,2014,18,0,0,86
40.721,-74.0043,1,6,8,6,2014,18,1,0,53
40.6419,-73.7883,3,6,17,8,2014,18,1,0,29
40.7141,-73.9899,1,1,8,7,2014,23,1,0,34
40.8032,-73.9344,4,1,9,9,2014,8,1,0,40
40.7704,-73.8651,1,1,29,7,2014,10,1,0,54
40.7384,-73.9733,1,4,29,8,2014,6,0,0,33
40.7159,-74.0065,2,4,12,9,2014,22,0,0,153
40.724,-73.9982,1,2,16,7,2014,6,0,0,49
40.7877,-73.9788,0,1,1,4,2014,7,1,0,7
40.6867,-73.967,1,3,5,6,2014,8,0,0,115
40.7461,-73.9835,2,3,17,7,2014,16,0,0,125
40.7487,-73.9727,4,4,22,8,2014,16,0,0,19
40.7564,-73.8438,1,3,12,6,2014,21,0,0,128
40.6952,-74.1784,0,4,19,9,2014,6,0,0,10
40.7635,-73.9694,4,1,30,9,2014,14,1,0,73
40.6467,-73.7773,1,1,29,7,2014,18,1,0,78
40.7665,-73.9684,2,1,8,4,2014,16,1,0,53
40.7497,-73.9794,2,4,1,8,2014,13,0,0,90
40.6662,-73.9499,1,0,5,5,2014,8,0,0,61
